RegionName,StateName,SizeRank,2015,2016,2017,2018,2019
Northview,Michigan,2739,0.0,0.0,72550.0,184391.66666666666,202575.0
North East,Maryland,2740,182766.66666666666,201975.0,212700.0,230391.66666666666,234050.0
Satellite Beach,Florida,2741,222183.33333333334,258791.66666666666,279183.3333333333,300183.3333333333,301050.0
Blackwood,New Jersey,2742,164658.33333333334,167441.66666666666,157775.0,159216.66666666666,172183.33333333334
Snyder,Texas,2743,0.0,0.0,0.0,79391.66666666667,127325.0
North Salt Lake,Utah,2744,0.0,159616.66666666666,295708.3333333333,331775.0,354825.0
Thompsons Station,Tennessee,2747,262825.0,277416.6666666667,311566.6666666667,341833.3333333333,361800.0
Hot Springs Village,Arkansas,2748,148216.66666666666,146708.33333333334,152141.66666666666,162216.66666666666,171033.33333333334
Pooler,Georgia,2749,192400.0,205766.66666666666,204975.0,210808.33333333334,213000.0
Depew,New York,2751,110816.66666666667,115766.66666666667,126666.66666666667,134275.0,140858.33333333334
Dexter,Michigan,2752,276541.6666666667,283316.6666666667,288741.6666666667,312208.3333333333,325275.0
Worthington,Ohio,2753,244525.0,272333.3333333333,284391.6666666667,298116.6666666667,297433.3333333333
Glen Carbon,Illinois,2754,206116.66666666666,196833.33333333334,206458.33333333334,208525.0,221983.33333333334
Claymont,Delaware,2755,115041.66666666667,195050.0,200725.0,205733.33333333334,207258.33333333334
Westbury,New York,2756,369650.0,386883.3333333333,412391.6666666667,429300.0,449075.0
Fowlerville,Michigan,2757,144816.66666666666,163716.66666666666,181475.0,186583.33333333334,202650.0
Hickory Hills,Illinois,2759,159675.0,161408.33333333334,184500.0,192025.0,197483.33333333334
Speedway,Indiana,2763,0.0,0.0,101950.0,134783.33333333334,148025.0
Oskaloosa,Iowa,2764,0.0,90575.0,109458.33333333333,106783.33333333333,38733.333333333336
Prospect Heights,Illinois,2765,0.0,0.0,170133.33333333334,200625.0,218491.66666666666
Loomis,California,2766,459841.6666666667,560166.6666666666,560108.3333333334,516566.6666666667,591033.3333333334
Tomah,Wisconsin,2767,0.0,79258.33333333333,139691.66666666666,149216.66666666666,148158.33333333334
Springtown,Texas,2768,0.0,0.0,132558.33333333334,229458.33333333334,235425.0
Scituate,Massachusetts,2769,468558.3333333333,496950.0,535025.0,559941.6666666666,558125.0
North Liberty,Iowa,2770,176316.66666666666,194816.66666666666,204208.33333333334,214333.33333333334,221341.66666666666
North Canton,Ohio,2771,137016.66666666666,146233.33333333334,152875.0,162066.66666666666,168800.0
Nokomis,Florida,2772,269808.3333333333,294100.0,297600.0,312216.6666666667,321683.3333333333
Church Hill,Tennessee,2773,108516.66666666667,114283.33333333333,122983.33333333333,125466.66666666667,138866.66666666666
Ashland City,Tennessee,2774,116333.33333333333,142416.66666666666,153366.66666666666,166508.33333333334,188883.33333333334
Emmett,Idaho,2775,155941.66666666666,152300.0,184191.66666666666,205091.66666666666,244191.66666666666
Fort Thomas,Kentucky,2778,170808.33333333334,185941.66666666666,192458.33333333334,202050.0,212708.33333333334
Rice Lake,Wisconsin,2779,123200.0,137825.0,126675.0,141133.33333333334,144383.33333333334
Huntingtown,Maryland,2782,370950.0,391008.3333333333,396025.0,406083.3333333333,444283.3333333333
Charlestown,Indiana,2783,0.0,0.0,55525.0,182841.66666666666,188150.0
Sweetwater,Tennessee,2784,0.0,0.0,35383.333333333336,119808.33333333333,128483.33333333333
Silverton,Oregon,2786,225966.66666666666,250216.66666666666,283691.6666666667,305741.6666666667,329883.3333333333
Crest Hill,Illinois,2787,126383.33333333333,134758.33333333334,154000.0,164183.33333333334,161950.0
Galena,Ohio,2789,331341.6666666667,356775.0,359575.0,385883.3333333333,413441.6666666667
Harrisonville,Missouri,2790,82633.33333333333,137300.0,137650.0,149533.33333333334,175033.33333333334
Tolland,Connecticut,2791,169983.33333333334,234691.66666666666,250608.33333333334,249183.33333333334,248025.0
Welby,Colorado,2792,172166.66666666666,201116.66666666666,219975.0,258000.0,275283.3333333333
Tiverton,Rhode Island,2793,152166.66666666666,247800.0,276666.6666666667,298875.0,299058.3333333333
Fairhaven,Massachusetts,2794,214416.66666666666,221891.66666666666,252941.66666666666,277783.3333333333,282066.6666666667
Paw Paw,Michigan,2795,41341.666666666664,129958.33333333333,119500.0,135650.0,151475.0
Pecan Grove,Texas,2797,225850.0,230816.66666666666,231833.33333333334,238491.66666666666,258441.66666666666
Tenafly,New Jersey,2798,0.0,402541.6666666667,764708.3333333334,761216.6666666666,817250.0
Pinewood,Florida,2799,0.0,0.0,29325.0,179783.33333333334,211025.0
Berkley,Michigan,2801,162800.0,182283.33333333334,196841.66666666666,216291.66666666666,220366.66666666666
Northborough,Massachusetts,2803,345875.0,384741.6666666667,384133.3333333333,415225.0,428191.6666666667
White Center,Washington,2804,258100.0,310483.3333333333,372391.6666666667,422716.6666666667,438333.3333333333
Black Forest,Colorado,2805,459191.6666666667,472775.0,529950.0,578166.6666666666,596608.3333333334
Pacific Grove,California,2806,742908.3333333334,798450.0,882216.6666666666,885775.0,911308.3333333334
Black Mountain,North Carolina,2809,223508.33333333334,227016.66666666666,264475.0,276108.3333333333,279166.6666666667
Waupaca,Wisconsin,2810,123100.0,141916.66666666666,138883.33333333334,144000.0,156533.33333333334
Middlefield,Ohio,2811,0.0,0.0,23258.333333333332,140908.33333333334,163108.33333333334
Hershey,Pennsylvania,2812,211416.66666666666,214350.0,223241.66666666666,236441.66666666666,196016.66666666666
Belchertown,Massachusetts,2814,159233.33333333334,259066.66666666666,264691.6666666667,261508.33333333334,289191.6666666667
Rio Linda,California,2815,212716.66666666666,245083.33333333334,260750.0,293308.3333333333,303241.6666666667
Greenbrier,Arkansas,2816,138516.66666666666,138433.33333333334,144616.66666666666,148966.66666666666,158650.0
East Highland Park,Virginia,2817,0.0,0.0,94191.66666666667,138941.66666666666,142900.0
Littlerock,California,2818,189408.33333333334,202166.66666666666,243441.66666666666,277041.6666666667,280691.6666666667
Live Oak,Texas,2819,148216.66666666666,162166.66666666666,165200.0,176450.0,179841.66666666666
Anna,Texas,2820,165666.66666666666,185150.0,205691.66666666666,216833.33333333334,218950.0
Wimauma,Florida,2822,209725.0,221191.66666666666,237883.33333333334,227816.66666666666,259600.0
Hammonton,New Jersey,2823,0.0,0.0,122758.33333333333,151858.33333333334,170183.33333333334
Fruita,Colorado,2824,214983.33333333334,234000.0,244041.66666666666,269700.0,286691.6666666667
Fraser,Michigan,2825,108183.33333333333,127991.66666666667,137916.66666666666,146700.0,149683.33333333334
Carmel-by-the-Sea,California,2826,1080575.0,1132400.0,1177683.3333333333,1372200.0,1307066.6666666667
Eagle Point,Oregon,2827,250700.0,267616.6666666667,289850.0,289616.6666666667,317916.6666666667
Los Osos,California,2828,444533.3333333333,496866.6666666667,532500.0,564566.6666666666,580525.0
Mundy Township,Michigan,2829,0.0,0.0,44016.666666666664,152091.66666666666,159458.33333333334
Destin,Florida,2830,296000.0,300541.6666666667,318700.0,341333.3333333333,371716.6666666667
Safety Harbor,Florida,2831,213058.33333333334,249725.0,252633.33333333334,270766.6666666667,295316.6666666667
South Ogden,Utah,2832,163458.33333333334,175250.0,189950.0,222608.33333333334,242375.0
Whitehouse,Texas,2833,0.0,100816.66666666667,170983.33333333334,181075.0,193483.33333333334
Bloomsburg,Pennsylvania,2835,141625.0,148800.0,142525.0,145783.33333333334,104458.33333333333
Glens Falls,New York,2836,135241.66666666666,133250.0,131650.0,140433.33333333334,156216.66666666666
Haddon Township,New Jersey,2838,191816.66666666666,199191.66666666666,211358.33333333334,202191.66666666666,218600.0
South Charleston,West Virginia,2839,0.0,0.0,71466.66666666667,125166.66666666667,132775.0
Wilbraham,Massachusetts,2840,247891.66666666666,264991.6666666667,273158.3333333333,277050.0,275191.6666666667
New River,Arizona,2841,313808.3333333333,338258.3333333333,378175.0,402308.3333333333,430475.0
Scotts Valley,California,2843,726808.3333333334,735258.3333333334,782058.3333333334,894108.3333333334,755566.6666666666
Vandalia,Ohio,2844,0.0,82975.0,120033.33333333333,129708.33333333333,142716.66666666666
Warrenville,Illinois,2845,165733.33333333334,187008.33333333334,190433.33333333334,205300.0,209675.0
Brandywine,Maryland,2846,248933.33333333334,271216.6666666667,318925.0,313775.0,323041.6666666667
Pontiac,Illinois,2847,0.0,0.0,49775.0,82483.33333333333,87958.33333333333
Rossville,Maryland,2848,176000.0,178316.66666666666,201291.66666666666,202516.66666666666,201891.66666666666
Town of Saugerties,New York,2850,0.0,0.0,155475.0,200950.0,207658.33333333334
Sellersburg,Indiana,2851,160325.0,170316.66666666666,166750.0,196075.0,208741.66666666666
Robbinsdale,Minnesota,2852,166250.0,178641.66666666666,200833.33333333334,218850.0,231375.0
Advance,North Carolina,2853,0.0,0.0,149325.0,227300.0,235000.0
Paradise Valley,Arizona,2854,1271900.0,1259375.0,1345925.0,1588400.0,1463808.3333333333
Uniontown,Ohio,2855,152666.66666666666,167408.33333333334,179208.33333333334,187966.66666666666,187816.66666666666
Clark,New Jersey,2856,0.0,287808.3333333333,384675.0,407741.6666666667,411958.3333333333
Aldie,Virginia,2859,428125.0,449075.0,480983.3333333333,487908.3333333333,665733.3333333334
Lone Tree,Colorado,2860,496566.6666666667,524583.3333333334,530675.0,592525.0,620800.0
Big Rapids,Michigan,2861,67025.0,91741.66666666667,100241.66666666667,110883.33333333333,108025.0
Kearney,Missouri,2863,178325.0,194600.0,206750.0,252508.33333333334,263441.6666666667
New Franklin,Ohio,2864,121166.66666666667,127366.66666666667,135208.33333333334,146066.66666666666,150608.33333333334
Fort Hunt,Virginia,2865,664116.6666666666,621916.6666666666,644933.3333333334,669266.6666666666,701325.0
Delavan,Wisconsin,2866,133791.66666666666,139016.66666666666,154125.0,162558.33333333334,182425.0
Braselton,Georgia,2867,182450.0,215400.0,230275.0,253283.33333333334,264875.0
Hooksett,New Hampshire,2868,0.0,55525.0,243650.0,264766.6666666667,297191.6666666667
Windham,New Hampshire,2869,361541.6666666667,396458.3333333333,419533.3333333333,424708.3333333333,472366.6666666667
Hugo,Minnesota,2871,83558.33333333333,202025.0,221700.0,217458.33333333334,234308.33333333334
Willow Grove,Pennsylvania,2872,218716.66666666666,219250.0,239916.66666666666,257875.0,264283.3333333333
Walton,Kentucky,2873,94408.33333333333,167958.33333333334,167550.0,174900.0,189116.66666666666
Escanaba,Michigan,2875,0.0,44800.0,86825.0,87558.33333333333,73350.0
Tuckahoe,Virginia,2876,221933.33333333334,232050.0,271033.3333333333,257841.66666666666,259400.0
Skiatook,Oklahoma,2877,142616.66666666666,145891.66666666666,147183.33333333334,142575.0,159566.66666666666
Bay Saint Louis,Mississippi,2879,0.0,0.0,13091.666666666666,172016.66666666666,161850.0
Duxbury,Massachusetts,2880,351683.3333333333,562833.3333333334,610658.3333333334,631325.0,621150.0
Holliston,Massachusetts,2881,415225.0,399033.3333333333,418033.3333333333,437975.0,446875.0
Robbinsville Township,New Jersey,2883,333558.3333333333,321358.3333333333,326583.3333333333,370708.3333333333,346533.3333333333
West Park,Florida,2886,112783.33333333333,144183.33333333334,167408.33333333334,208050.0,228841.66666666666
Willowick,Ohio,2887,93675.0,99600.0,107108.33333333333,117758.33333333333,123508.33333333333
Palos Heights,Illinois,2888,224600.0,226866.66666666666,232525.0,252733.33333333334,263800.0
North Bend,Washington,2889,376233.3333333333,437775.0,510191.6666666667,544558.3333333334,633641.6666666666
Norridge,Illinois,2890,246075.0,258025.0,270733.3333333333,287808.3333333333,288816.6666666667
Killen,Alabama,2891,129983.33333333333,137408.33333333334,149591.66666666666,162083.33333333334,146333.33333333334
Canby,Oregon,2892,288150.0,316408.3333333333,345441.6666666667,378933.3333333333,377925.0
Horizon City,Texas,2893,107825.0,108975.0,110841.66666666667,120025.0,130891.66666666667
Narragansett,Rhode Island,2894,353775.0,391433.3333333333,409291.6666666667,423266.6666666667,446333.3333333333
Coweta,Oklahoma,2896,133933.33333333334,136166.66666666666,142850.0,144391.66666666666,153308.33333333334
Dennis,Massachusetts,2897,299283.3333333333,304008.3333333333,317183.3333333333,337816.6666666667,352525.0
Saddle Brook,New Jersey,2898,322350.0,340533.3333333333,353875.0,360183.3333333333,386791.6666666667
Coto de Caza,California,2899,668416.6666666666,996508.3333333334,970383.3333333334,1192166.6666666667,1104325.0
Creedmoor,North Carolina,2901,111108.33333333333,170116.66666666666,177091.66666666666,204941.66666666666,249675.0
Canyon Lake,Texas,2902,214858.33333333334,224275.0,242516.66666666666,273791.6666666667,282625.0
Allouez,Wisconsin,2903,136025.0,139316.66666666666,152316.66666666666,166958.33333333334,173600.0
Damascus,Maryland,2904,322800.0,325700.0,356291.6666666667,352433.3333333333,349208.3333333333
West Richland,Washington,2905,235983.33333333334,242191.66666666666,288975.0,298450.0,339858.3333333333
Spanish Fort,Alabama,2906,0.0,0.0,227283.33333333334,254333.33333333334,271000.0
Owens Cross Roads,Alabama,2907,211600.0,229933.33333333334,221900.0,232633.33333333334,258016.66666666666
Belleview,Florida,2909,75725.0,86750.0,104391.66666666667,122358.33333333333,129966.66666666667
Sturgeon Bay,Wisconsin,2910,0.0,28708.333333333332,150025.0,157225.0,169658.33333333334
Little Falls,Minnesota,2911,0.0,21841.666666666668,133758.33333333334,141158.33333333334,160350.0
Westlake Village,California,2912,845366.6666666666,887341.6666666666,902566.6666666666,984983.3333333334,1064266.6666666667
Collingswood,New Jersey,2913,205758.33333333334,205000.0,189433.33333333334,209583.33333333334,233858.33333333334
Middlesex,New Jersey,2914,244983.33333333334,247033.33333333334,258258.33333333334,273966.6666666667,288616.6666666667
Pataskala,Ohio,2915,65116.666666666664,179975.0,186775.0,203975.0,221083.33333333334
Millbrook,Alabama,2916,0.0,0.0,72458.33333333333,123700.0,132116.66666666666
Gulf Shores,Alabama,2917,216691.66666666666,206108.33333333334,221983.33333333334,243175.0,261391.66666666666
Dardenne Prairie,Missouri,2918,0.0,180325.0,265975.0,283491.6666666667,303808.3333333333
Hempfield Township,Pennsylvania,2919,0.0,0.0,57900.0,140875.0,144900.0
White House,Tennessee,2920,166783.33333333334,188375.0,204441.66666666666,218083.33333333334,248766.66666666666
Beech Grove,Indiana,2921,72008.33333333333,85125.0,99100.0,104458.33333333333,119458.33333333333
Louisa,Virginia,2922,108425.0,176691.66666666666,173650.0,183958.33333333334,205633.33333333334
Spring Creek,Nevada,2923,220816.66666666666,232258.33333333334,211833.33333333334,238816.66666666666,249025.0
Barrington,Rhode Island,2924,400958.3333333333,391808.3333333333,405358.3333333333,459916.6666666667,450233.3333333333
Williamstown,New Jersey,2925,169383.33333333334,165833.33333333334,159158.33333333334,161900.0,179841.66666666666
Middle Island,New York,2927,225600.0,222358.33333333334,245600.0,273650.0,290725.0
Greendale,Wisconsin,2928,186791.66666666666,203166.66666666666,207883.33333333334,223766.66666666666,246350.0
Mashpee,Massachusetts,2930,321750.0,341875.0,363216.6666666667,380358.3333333333,387133.3333333333
Long Valley,New Jersey,2931,288483.3333333333,410425.0,438883.3333333333,424825.0,427183.3333333333
Whitmore Lake,Michigan,2932,185033.33333333334,203116.66666666666,202291.66666666666,231775.0,233075.0
Marblehead,Massachusetts,2934,531558.3333333334,586608.3333333334,576883.3333333334,600800.0,635425.0
Metuchen,New Jersey,2935,340691.6666666667,338483.3333333333,337891.6666666667,359141.6666666667,378633.3333333333
Apollo Beach,Florida,2936,215758.33333333334,231916.66666666666,259758.33333333334,271258.3333333333,286091.6666666667
Gibsonville,North Carolina,2937,153166.66666666666,151341.66666666666,153233.33333333334,164058.33333333334,163100.0
Orrville,Ohio,2938,117191.66666666667,125183.33333333333,124325.0,132741.66666666666,143758.33333333334
Chappaqua,New York,2939,902475.0,860933.3333333334,777616.6666666666,868750.0,788033.3333333334
Grover Beach,California,2941,0.0,378825.0,484725.0,509783.3333333333,509250.0
Charlton,Massachusetts,2942,180616.66666666666,259575.0,285475.0,268616.6666666667,291716.6666666667
Red Oak,Texas,2943,161600.0,183066.66666666666,201225.0,217650.0,229158.33333333334
Lake Villa,Illinois,2948,168083.33333333334,187150.0,192925.0,215908.33333333334,219400.0
Hedgesville,West Virginia,2949,107541.66666666667,143833.33333333334,157841.66666666666,165725.0,184216.66666666666
Chester Springs,Pennsylvania,2951,429183.3333333333,435058.3333333333,433841.6666666667,454075.0,440433.3333333333
Berkeley Heights,New Jersey,2953,521700.0,545858.3333333334,550491.6666666666,534758.3333333334,559350.0
Middle Valley,Tennessee,2955,157125.0,156516.66666666666,170550.0,176925.0,190616.66666666666
Bishop,California,2956,0.0,0.0,160008.33333333334,378375.0,395741.6666666667
Manhasset,New York,2958,1324366.6666666667,1313008.3333333333,1485141.6666666667,1477408.3333333333,1459341.6666666667
North Aurora,Illinois,2959,203016.66666666666,205291.66666666666,221225.0,244900.0,244108.33333333334
Roselle Park,New Jersey,2960,224908.33333333334,222825.0,235691.66666666666,246958.33333333334,284333.3333333333
North Palm Beach,Florida,2961,241666.66666666666,256583.33333333334,266483.3333333333,303083.3333333333,322691.6666666667
Ortonville,Michigan,2962,215300.0,205291.66666666666,208100.0,250625.0,251866.66666666666
Chelsea,Michigan,2963,218600.0,232433.33333333334,233191.66666666666,256025.0,276050.0
Berthoud,Colorado,2965,333908.3333333333,351016.6666666667,393391.6666666667,396633.3333333333,402958.3333333333
Cedar Lake,Indiana,2966,152725.0,158491.66666666666,161483.33333333334,172066.66666666666,183191.66666666666
University Heights,Ohio,2968,131525.0,123608.33333333333,131216.66666666666,140675.0,148333.33333333334
Wimberley,Texas,2969,260550.0,287516.6666666667,341400.0,330091.6666666667,373675.0
Cullman,Alabama,2970,128583.33333333333,131075.0,132541.66666666666,145783.33333333334,155008.33333333334
Pella,Iowa,2971,172958.33333333334,181950.0,185925.0,200633.33333333334,214358.33333333334
Luling,Louisiana,2972,191216.66666666666,189075.0,200950.0,215491.66666666666,229500.0
Manistee,Michigan,2973,67558.33333333333,109891.66666666667,128041.66666666667,110958.33333333333,123325.0
Marinette,Wisconsin,2974,0.0,0.0,7450.0,91508.33333333333,101225.0
Sweet Home,Oregon,2975,142516.66666666666,138591.66666666666,164708.33333333334,192325.0,209016.66666666666
Freeland,Michigan,2977,0.0,0.0,0.0,116275.0,170016.66666666666
Ball Ground,Georgia,2978,189925.0,205458.33333333334,219641.66666666666,233708.33333333334,257916.66666666666
Hummelstown,Pennsylvania,2979,101941.66666666667,194391.66666666666,196116.66666666666,202825.0,204850.0
Mastic Beach,New York,2980,137075.0,122758.33333333333,137208.33333333334,149325.0,188691.66666666666
Reedsburg,Wisconsin,2982,88858.33333333333,129466.66666666667,138425.0,156775.0,158291.66666666666
Camp Verde,Arizona,2983,0.0,0.0,145700.0,244941.66666666666,275058.3333333333
Colonial Park,Pennsylvania,2984,144108.33333333334,142425.0,141875.0,152316.66666666666,157908.33333333334
Coatesville,Pennsylvania,2985,181833.33333333334,180375.0,186191.66666666666,194750.0,203983.33333333334
Marco Island,Florida,2986,473125.0,474883.3333333333,494725.0,514825.0,521625.0
Vadnais Heights,Minnesota,2987,200558.33333333334,208633.33333333334,228750.0,224875.0,254775.0
Malvern,Pennsylvania,2988,449475.0,437550.0,466608.3333333333,437783.3333333333,457558.3333333333
East Aurora,New York,2991,0.0,97225.0,217183.33333333334,245100.0,257366.66666666666
Thurmont,Maryland,2993,202875.0,216275.0,220775.0,236200.0,251958.33333333334
Cave Creek,Arizona,2995,0.0,254166.66666666666,460741.6666666667,521183.3333333333,530108.3333333334
Valley Springs,California,2996,249608.33333333334,290083.3333333333,327133.3333333333,331933.3333333333,342016.6666666667
Morrow,Ohio,2997,176675.0,190516.66666666666,209516.66666666666,209441.66666666666,222075.0
Southwest Ranches,Florida,2998,0.0,0.0,54183.333333333336,699783.3333333334,735291.6666666666
New Palestine,Indiana,2999,192325.0,189866.66666666666,216258.33333333334,240083.33333333334,240116.66666666666
Pikeville,North Carolina,3001,0.0,0.0,14925.0,176575.0,171741.66666666666
Waverly,Iowa,3002,157600.0,153908.33333333334,170258.33333333334,159825.0,178608.33333333334
Waseca,Minnesota,3003,56466.666666666664,108941.66666666667,117766.66666666667,123208.33333333333,134916.66666666666
Fallston,Maryland,3004,370366.6666666667,372400.0,387875.0,384191.6666666667,424191.6666666667
East Hampton,Connecticut,3006,0.0,37133.333333333336,239983.33333333334,238883.33333333334,242183.33333333334
East Greenwich,Rhode Island,3007,215400.0,394216.6666666667,428316.6666666667,460600.0,453300.0
Swampscott,Massachusetts,3008,408733.3333333333,415166.6666666667,434391.6666666667,473625.0,522916.6666666667
North Branch,Minnesota,3009,174333.33333333334,184141.66666666666,211125.0,218908.33333333334,223400.0
Whitefish,Montana,3010,157950.0,340958.3333333333,349500.0,387791.6666666667,442083.3333333333
Crowley,Texas,3013,136058.33333333334,147266.66666666666,166341.66666666666,181666.66666666666,188675.0
Short Hills,New Jersey,3014,0.0,928150.0,1406858.3333333333,1360091.6666666667,1266991.6666666667
Rifle,Colorado,3015,202216.66666666666,222866.66666666666,234100.0,261258.33333333334,274575.0
Bridgetown,Ohio,3017,98350.0,104033.33333333333,114200.0,121541.66666666667,127766.66666666667
Timberwood Park,Texas,3018,287041.6666666667,302366.6666666667,306908.3333333333,323508.3333333333,337341.6666666667
Colville,Washington,3019,0.0,107500.0,173458.33333333334,174250.0,199975.0
Perry Hall,Maryland,3020,249975.0,269633.3333333333,278933.3333333333,293650.0,285975.0
Wickliffe,Ohio,3021,89608.33333333333,94925.0,105133.33333333333,104975.0,120541.66666666667
Escalon,California,3022,299566.6666666667,328100.0,362266.6666666667,397958.3333333333,401158.3333333333
Blue Ash,Ohio,3023,194016.66666666666,237091.66666666666,248350.0,243325.0,253533.33333333334
Woodmere,New York,3026,0.0,399025.0,722950.0,764041.6666666666,726700.0
Chino Valley,Arizona,3027,215000.0,225316.66666666666,242225.0,279366.6666666667,275366.6666666667
Fortuna,California,3029,234600.0,273716.6666666667,278925.0,304400.0,315116.6666666667
Ipswich,Massachusetts,3030,421608.3333333333,415991.6666666667,495891.6666666667,441191.6666666667,478216.6666666667
Woodhaven,Michigan,3031,57450.0,137058.33333333334,163733.33333333334,159441.66666666666,173066.66666666666
Bay Village,Ohio,3033,195216.66666666666,213858.33333333334,217725.0,235716.66666666666,239333.33333333334
North Myrtle Beach,South Carolina,3034,0.0,0.0,115133.33333333333,209008.33333333334,219950.0
Saint John,Indiana,3035,264933.3333333333,275441.6666666667,280433.3333333333,288858.3333333333,301666.6666666667
Canal Fulton,Ohio,3036,91475.0,139075.0,146025.0,146283.33333333334,163683.33333333334
Cleves,Ohio,3037,0.0,0.0,124141.66666666667,139558.33333333334,153800.0
Tillamook,Oregon,3038,146925.0,209633.33333333334,226750.0,274341.6666666667,286908.3333333333
Mounds View,Minnesota,3039,0.0,0.0,140641.66666666666,241683.33333333334,238100.0
Red Bank,Tennessee,3040,114875.0,127550.0,135591.66666666666,153333.33333333334,166750.0
Lincolnwood,Illinois,3041,329716.6666666667,361566.6666666667,353058.3333333333,351158.3333333333,363800.0
Town Of Elma,New York,3043,0.0,222425.0,223091.66666666666,254708.33333333334,259116.66666666666
Hueytown,Alabama,3044,0.0,17841.666666666668,76891.66666666667,84016.66666666667,94358.33333333333
New Providence,New Jersey,3046,0.0,370983.3333333333,580375.0,588466.6666666666,567100.0
Chesterton,Indiana,3048,127933.33333333333,190825.0,193575.0,197025.0,199158.33333333334
Sandston,Virginia,3049,134416.66666666666,146866.66666666666,160641.66666666666,166983.33333333334,174633.33333333334
Seabrook,Texas,3050,234558.33333333334,237200.0,247033.33333333334,239725.0,265116.6666666667
Town Of Brunswick,New York,3051,73716.66666666667,176416.66666666666,182316.66666666666,196008.33333333334,210433.33333333334
Windsor Locks,Connecticut,3052,98600.0,156783.33333333334,159300.0,170566.66666666666,181541.66666666666
Woodland Park,Colorado,3053,246450.0,278841.6666666667,311900.0,337708.3333333333,366691.6666666667
Fort Gratiot,Michigan,3054,125625.0,132291.66666666666,146608.33333333334,150650.0,156816.66666666666
Western Springs,Illinois,3055,563533.3333333334,537100.0,525833.3333333334,573075.0,571950.0
Haysville,Kansas,3056,83900.0,114466.66666666667,126566.66666666667,129375.0,134850.0
Glenpool,Oklahoma,3058,128575.0,133966.66666666666,136625.0,139266.66666666666,152583.33333333334
West Carrollton,Ohio,3060,0.0,26508.333333333332,87575.0,91433.33333333333,96541.66666666667
New Baltimore,Michigan,3061,0.0,0.0,76333.33333333333,224325.0,236700.0
Mogadore,Ohio,3062,0.0,89766.66666666667,137083.33333333334,148975.0,157800.0
Lecanto,Florida,3063,147700.0,155916.66666666666,167108.33333333334,190291.66666666666,210583.33333333334
Grimes,Iowa,3065,194916.66666666666,212500.0,206133.33333333334,210650.0,253433.33333333334
Lakeland Highlands,Florida,3067,174891.66666666666,211525.0,215433.33333333334,243833.33333333334,253483.33333333334
North Smithfield,Rhode Island,3068,245800.0,259441.66666666666,272741.6666666667,304475.0,298858.3333333333
Finksburg,Maryland,3069,304733.3333333333,324791.6666666667,332433.3333333333,367750.0,356725.0
Rehoboth Beach,Delaware,3070,259458.33333333334,488883.3333333333,501250.0,509041.6666666667,479758.3333333333
Plain City,Ohio,3071,0.0,0.0,233650.0,298050.0,300733.3333333333
East Wenatchee,Washington,3072,250541.66666666666,271508.3333333333,290691.6666666667,319791.6666666667,339583.3333333333
Sandwich,Massachusetts,3073,318091.6666666667,338525.0,353625.0,370583.3333333333,388258.3333333333
Elizabeth,Colorado,3074,365816.6666666667,430391.6666666667,445950.0,476008.3333333333,491466.6666666667
Ringwood,New Jersey,3075,0.0,0.0,116525.0,303216.6666666667,330858.3333333333
Jericho,New York,3077,722433.3333333334,739383.3333333334,810108.3333333334,802266.6666666666,844400.0
Miami Shores,Florida,3078,426675.0,465791.6666666667,508208.3333333333,519650.0,528033.3333333334
Harrah,Oklahoma,3079,0.0,112575.0,141516.66666666666,135141.66666666666,153583.33333333334
Forest Acres,South Carolina,3081,0.0,0.0,131841.66666666666,173708.33333333334,192250.0
Erwin,Tennessee,3082,0.0,0.0,83808.33333333333,106283.33333333333,107441.66666666667
Osceola,Indiana,3083,60016.666666666664,152633.33333333334,156241.66666666666,165991.66666666666,183708.33333333334
Saint Clair,Michigan,3084,0.0,0.0,92175.0,177033.33333333334,183766.66666666666
Defiance,Ohio,3086,79808.33333333333,85841.66666666667,90875.0,84533.33333333333,85591.66666666667
North Saint Paul,Minnesota,3087,176691.66666666666,194658.33333333334,203433.33333333334,210900.0,230975.0
Thief River Falls,Minnesota,3088,0.0,117908.33333333333,140941.66666666666,144491.66666666666,147616.66666666666
Finneytown,Ohio,3089,26600.0,106708.33333333333,115716.66666666667,123283.33333333333,136633.33333333334
Belding,Michigan,3090,97291.66666666667,101983.33333333333,116741.66666666667,121300.0,140425.0
Mims,Florida,3091,0.0,0.0,19991.666666666668,230125.0,239416.66666666666
Inwood,West Virginia,3092,109950.0,154575.0,157350.0,175500.0,189275.0
South Miami,Florida,3093,0.0,0.0,91466.66666666667,489366.6666666667,482900.0
Harpers Ferry,West Virginia,3094,202308.33333333334,197950.0,203200.0,196933.33333333334,235558.33333333334
Brown Deer,Wisconsin,3095,0.0,92000.0,148483.33333333334,158958.33333333334,168275.0
Westwood Lake,Florida,3096,112383.33333333333,283950.0,314433.3333333333,352875.0,357783.3333333333
Felton,Delaware,3097,196991.66666666666,212550.0,193300.0,203816.66666666666,217275.0
Wayland,Michigan,3099,140525.0,133358.33333333334,163891.66666666666,184650.0,195025.0
Druid Hills,Georgia,3101,0.0,319241.6666666667,514550.0,571608.3333333334,542050.0
Oak Grove,Missouri,3102,82458.33333333333,138400.0,151175.0,152125.0,179416.66666666666
Upper Chichester Township,Pennsylvania,3103,0.0,92491.66666666667,181058.33333333334,185091.66666666666,199441.66666666666
